Sporadic-4;36809;9.31;0.22;7.26;1.53;-1233;577;646;84;-110;-128;99798.39;2.85;1;1;1;0
Sporadic-4;37840;2.77;1.74;8.41;1.86;-2333;4530;-734;146;-140;-32;99876.00;2.82;1;1;1;1
Sporadic-4;38870;-0.94;5.92;4.14;4.50;-158;98;29;-55;-71;-83;99920.03;2.85;1;1;1;1
Sporadic-4;39897;-1.12;6.13;3.61;4.50;-119;-54;-27;-75;-91;-57;99922.21;2.91;1;1;1;1
Sporadic-4;40926;-1.04;6.14;3.61;4.50;-119;-55;-25;-79;-95;-53;99921.21;2.97;1;1;1;1
Sporadic-4;41953;-1.36;6.16;3.62;4.50;-115;-52;-28;-73;-91;-55;99924.99;3.03;1;1;1;1
Sporadic-4;42982;-1.27;6.17;3.62;4.50;-116;-56;-30;-77;-91;-53;99923.92;3.08;1;1;1;1
Sporadic-4;44013;-1.28;6.17;3.62;4.49;-119;-48;-25;-75;-87;-51;99924.05;3.15;1;1;1;1
Sporadic-4;45041;-1.25;6.18;3.61;4.49;-118;-48;-25;-78;-90;-48;99923.78;3.20;1;1;1;1
Sporadic-4;46070;-1.10;6.17;3.62;4.49;-120;-48;-25;-69;-93;-53;99922.02;3.25;1;1;1;1
Sporadic-4;47097;-1.15;6.18;3.61;4.49;-118;-49;-27;-78;-90;-54;99922.53;3.31;1;1;1;1
Sporadic-4;48126;-1.14;6.18;3.61;4.48;-118;-51;-26;-69;-87;-59;99922.46;3.36;1;1;1;1
Sporadic-4;49155;-1.47;6.19;3.61;4.49;-118;-52;-26;-75;-91;-51;99926.38;3.40;1;1;1;1
Sporadic-4;50187;-1.27;6.19;3.61;4.48;-118;-52;-26;-79;-91;-61;99923.96;3.46;1;1;1;1
Sporadic-4;51214;-1.54;6.19;3.61;4.48;-117;-46;-23;-71;-85;-55;99927.11;3.51;1;1;1;1
Sporadic-4;52243;-1.36;6.19;3.61;4.49;-118;-52;-26;-74;-86;-52;99925.07;3.56;1;1;1;1
Sporadic-4;53270;-1.46;6.19;3.61;4.48;-118;-51;-27;-72;-82;-54;99926.18;3.61;1;1;1;1
Sporadic-4;54299;-1.28;6.18;3.61;4.49;-116;-51;-30;-76;-92;-58;99924.09;3.66;1;1;1;1
Sporadic-4;55326;-1.76;6.20;3.61;4.48;-117;-47;-24;-73;-95;-55;99929.75;3.71;1;1;1;1
Sporadic-4;56358;-1.45;6.19;3.56;4.51;-65;-84;-32;-71;-97;-55;99926.13;3.76;1;1;1;1
Sporadic-4;57387;-1.66;6.21;3.57;4.48;-121;-33;-14;-82;-92;-50;99928.66;3.82;1;1;1;1
Sporadic-4;58415;-1.67;6.21;3.58;4.49;-132;-30;-18;-79;-89;-55;99928.71;3.86;1;1;1;1
Sporadic-4;59443;-1.33;6.21;3.59;4.48;-115;-65;-32;-72;-88;-60;99923.20;3.90;1;1;1;1
Sporadic-4;60471;-1.61;6.21;3.60;4.48;-115;-53;-27;-76;-84;-56;99928.07;3.96;1;1;1;1
Sporadic-4;61500;-1.47;6.19;3.79;4.65;63;-369;-199;-71;-91;-57;99926.39;4.01;1;1;1;1
Sporadic-4;62530;-0.85;6.80;2.76;4.62;51;-270;98;-95;-61;-63;99918.96;4.05;1;1;1;1
Sporadic-4;63560;-0.70;1.82;4.57;7.28;820;-3130;416;132;-102;-146;99917.25;4.11;1;1;1;1
Sporadic-4;64587;0.39;4.10;1.48;8.46;-1359;-1658;3067;195;213;-193;99904.28;4.14;1;1;1;1
Sporadic-4;80;0.37;5.14;0.27;5.29;85;-90;969;289;181;-137;99904.47;4.18;1;1;1;1
Sporadic-4;1107;0.28;4.61;2.85;7.31;-511;-457;-710;277;113;-165;99905.61;4.21;1;1;1;1
Sporadic-4;2137;0.27;4.72;0.06;6.92;-1029;105;350;282;196;-154;99905.74;4.24;1;1;1;1
Sporadic-4;3168;0.17;5.22;0.98;6.84;520;718;-87;276;182;-162;99906.91;4.28;1;1;1;1
Sporadic-4;4196;0.05;4.39;0.82;7.00;805;-2443;1153;319;195;-107;99908.25;4.31;1;1;1;1
Sporadic-4;5225;0.33;4.74;2.45;4.75;330;2235;216;322;240;-74;99906.67;4.36;1;1;1;1
Sporadic-4;6253;-0.15;2.67;0.13;6.54;-41;1685;1336;331;103;-119;99910.69;4.40;1;1;1;1
Sporadic-4;7281;-0.15;1.06;6.05;7.05;-6587;1302;-2164;174;-90;-146;99910.67;4.44;1;1;1;1
Sporadic-4;8309;-0.00;1.05;6.35;0.16;1168;-2664;1286;123;-163;115;99908.92;4.46;1;1;1;1
Sporadic-4;9341;-0.23;5.28;7.06;0.05;-921;1032;-962;-17;-129;173;99911.59;4.50;1;1;1;1
Sporadic-4;10369;-0.12;8.29;2.15;0.21;-2114;-342;-4613;320;20;168;99910.27;4.52;1;1;1;1
